drs_uri,name,gender,library_id,reference_genome,sample_id,case_id,investigation,experimental_strategy,sample_type,platform
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab71,LP6005442-DNA_A03.annotated.nh.vcf.gz,Male,LP6005442-DNA_A03,hs37d5,BulgarianB4,S_Bulgarian-1,SGDP-Bulgarian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab72,LP6005519-DNA_C04.annotated.nh.vcf.gz,Male,LP6005519-DNA_C04,hs37d5,Y4,S_Yadava-1,SGDP-Yadava,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab73,LP6005443-DNA_H05.srt.aln.bam,Male,LP6005443-DNA_H05,hs37d5,NA15728,S_Czech-2,SGDP-Czech,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab74,LP6005442-DNA_A02.srt.aln.bam,Male,LP6005442-DNA_A02,hs37d5,HGDP00932,S_Yoruba-2,SGDP-Yoruba,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab75,LP6005441-DNA_H08.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_H08,hs37d5,HGDP01274,S_Mozabite-2,SGDP-Mozabite,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab76,LP6005442-DNA_E11.srt.aln.bam.bai,Male,LP6005442-DNA_E11,hs37d5,NA19044,S_Luhya-2,SGDP-Luhya,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab77,LP6005592-DNA_B01.srt.aln.bam.bai,Not available,LP6005592-DNA_B01,hs37d5,NOR111,S_Norwegian-1,SGDP-Norwegian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab78,LP6005441-DNA_C11.srt.aln.bam.bai,Male,LP6005441-DNA_C11,hs37d5,HGDP01079,S_Sardinian-1,SGDP-Sardinian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab79,LP6005441-DNA_G03.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_G03,hs37d5,HGDP00717,S_Cambodian-1,SGDP-Cambodian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab7a,LP6005441-DNA_C08.srt.aln.bam.bai,Male,LP6005441-DNA_C08,hs37d5,HGDP01191,S_Miao-1,SGDP-Miao,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab7b,LP6005442-DNA_G03.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_G03,hs37d5,Est400,S_Estonian-2,SGDP-Estonian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab7c,LP6005443-DNA_H01.annotated.nh.vcf.gz,Male,LP6005443-DNA_H01,hs37d5,HGDP01350,S_Tu-1,SGDP-Tu,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab7d,LP6005441-DNA_F06.annotated.nh.vcf.gz,Female,LP6005441-DNA_F06,hs37d5,HGDP00286,S_Kalash-2,SGDP-Kalash,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab7e,LP6005443-DNA_H02.srt.aln.bam.bai,Female,LP6005443-DNA_H02,hs37d5,Ale20,S_Aleut-2,SGDP-Aleut,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab7f,LP6005519-DNA_D01.srt.aln.bam,Male,LP6005519-DNA_D01,hs37d5,TGBS21,S_Chane-1,SGDP-Chane,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab80,SS6004473.srt.aln.bam.bai,Male,SS6004473,hs37d5,HGDP01036,B_Ju_hoan_North-4,SGDP-Ju_hoan_North,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab81,LP6005442-DNA_B04.srt.aln.bam,Male,LP6005442-DNA_B04,hs37d5,mg27,S_Georgian-1,SGDP-Georgian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab82,LP6005441-DNA_F05.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_F05,hs37d5,HGDP00124,S_Hazara-1,SGDP-Hazara,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab83,LP6005592-DNA_C03.srt.aln.bam,Male,LP6005592-DNA_C03,hs37d5,HGDP00474,S_Mbuti-1,SGDP-Mbuti,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab84,LP6005442-DNA_B01.srt.aln.bam,Female,LP6005442-DNA_B01,hs37d5,HGDP01306,S_Uygur-1,SGDP-Uygur,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab85,LP6005519-DNA_D06.annotated.nh.vcf.gz,Male,LP6005519-DNA_D06,hs37d5,Igor21,S_Igorot-2,SGDP-Igorot,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab86,LP6005519-DNA_D06.srt.aln.bam,Male,LP6005519-DNA_D06,hs37d5,Igor21,S_Igorot-2,SGDP-Igorot,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab87,LP6005441-DNA_D08.srt.aln.bam.bai,Female,LP6005441-DNA_D08,hs37d5,HGDP01198,S_Miao-2,SGDP-Miao,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab88,LP6005441-DNA_D02.srt.aln.bam.bai,Female,LP6005441-DNA_D02,hs37d5,HGDP01365,S_Basque-2,SGDP-Basque,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab89,LP6005442-DNA_H10.srt.aln.bam.bai,Female,LP6005442-DNA_H10,hs37d5,HG02574,S_Gambian-2,SGDP-Gambian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab8a,LP6005677-DNA_G01.annotated.nh.vcf.gz.tbi,Male,LP6005677-DNA_G01,hs37d5,Ayodo_430C,S_Luo-1,SGDP-Luo,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab8b,LP6005443-DNA_E06.srt.aln.bam,Male,LP6005443-DNA_E06,hs37d5,NA21581,S_Masai-2,SGDP-Masai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab8c,LP6005441-DNA_E07.annotated.nh.vcf.gz,Male,LP6005441-DNA_E07,hs37d5,HGDP01199,S_Mandenka-1,SGDP-Mandenka,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab8d,LP6005443-DNA_B02.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_B02,hs37d5,HGDP01297,S_Uygur-2,SGDP-Uygur,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab8e,LP6005441-DNA_E10.srt.aln.bam,Male,LP6005441-DNA_E10,hs37d5,HGDP01047,S_Pima-1,SGDP-Pima,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab8f,LP6005441-DNA_H09.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_H09,hs37d5,HGDP00737,S_Palestinian-3,SGDP-Palestinian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab90,SS6004475.annotated.nh.vcf.gz.tbi,Male,SS6004475,hs37d5,HGDP00936,B_Yoruba-3,SGDP-Yoruba,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab91,LP6005441-DNA_D06.srt.aln.bam,Female,LP6005441-DNA_D06,hs37d5,HGDP00773,S_Japanese-2,SGDP-Japanese,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab92,SS6004479.srt.aln.bam.bai,Female,SS6004479,hs37d5,mixe0007,B_Mixe-1,SGDP-Mixe,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab93,LP6005441-DNA_E02.srt.aln.bam.bai,Male,LP6005441-DNA_E02,hs37d5,HGDP00616,S_BedouinB-1,SGDP-BedouinB,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab94,LP6005441-DNA_E08.srt.aln.bam.bai,Male,LP6005441-DNA_E08,hs37d5,HGDP01228,S_Mongola-1,SGDP-Mongola,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab95,LP6005443-DNA_E09.annotated.nh.vcf.gz,Male,LP6005443-DNA_E09,hs37d5,HGDP01338,S_Naxi-1,SGDP-Naxi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab96,LP6005442-DNA_A12.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_A12,hs37d5,HG02783,S_Punjabi-2,SGDP-Punjabi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab97,LP6005677-DNA_F01.annotated.nh.vcf.gz,Female,LP6005677-DNA_F01,hs37d5,NA11201,S_Quechua-1,SGDP-Quechua,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab98,LP6005443-DNA_C09.annotated.nh.vcf.gz,Male,LP6005443-DNA_C09,hs37d5,Kusunda02,S_Kusunda-1,SGDP-Kusunda,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab99,LP6005441-DNA_D03.srt.aln.bam,Male,LP6005441-DNA_D03,hs37d5,HGDP00027,S_Brahui-1,SGDP-Brahui,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab9a,LP6005677-DNA_D03.srt.aln.bam,Female,LP6005677-DNA_D03,hs37d5,SA0342,S_Khomani_San-1,SGDP-Khomani_San,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab9b,LP6005441-DNA_F02.srt.aln.bam.bai,Female,LP6005441-DNA_F02,hs37d5,HGDP00650,S_BedouinB-2,SGDP-BedouinB,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab9c,LP6005442-DNA_C11.srt.aln.bam,Male,LP6005442-DNA_C11,hs37d5,HG01846,S_Kinh-2,SGDP-Kinh,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab9d,LP6005442-DNA_H10.srt.aln.bam,Female,LP6005442-DNA_H10,hs37d5,HG02574,S_Gambian-2,SGDP-Gambian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab9e,LP6005442-DNA_D01.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_D01,hs37d5,HGDP01250,S_Xibo-1,SGDP-Xibo,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92ab9f,LP6005442-DNA_D09.srt.aln.bam.bai,Female,LP6005442-DNA_D09,hs37d5,Ayodo_81S,S_Somali-1,SGDP-Somali,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92aba0,LP6005442-DNA_D03.srt.aln.bam.bai,Male,LP6005442-DNA_D03,hs37d5,ch113,S_Chechen-1,SGDP-Chechen,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92aba1,LP6005441-DNA_G10.annotated.nh.vcf.gz,Male,LP6005441-DNA_G10,hs37d5,HGDP00887,S_Russian-1,SGDP-Russian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92aba2,LP6005442-DNA_G01.annotated.nh.vcf.gz,Male,LP6005442-DNA_G01,hs37d5,HGDP01179,S_Yi-1,SGDP-Yi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92aba3,LP6005441-DNA_D11.srt.aln.bam.bai,Female,LP6005441-DNA_D11,hs37d5,HGDP01078,S_Sardinian-2,SGDP-Sardinian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92aba4,LP6005441-DNA_C07.annotated.nh.vcf.gz,Male,LP6005441-DNA_C07,hs37d5,HGDP00160,S_Makrani-1,SGDP-Makrani,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92aba5,LP6005441-DNA_H06.srt.aln.bam.bai,Female,LP6005441-DNA_H06,hs37d5,HGDP01018,S_Karitiana-2,SGDP-Karitiana,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92aba6,LP6005443-DNA_E02.annotated.nh.vcf.gz,Male,LP6005443-DNA_E02,hs37d5,HGDP01028,S_BantuHerero-1,SGDP-BantuHerero,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92aba7,LP6005443-DNA_H11.srt.aln.bam.bai,Female,LP6005443-DNA_H11,hs37d5,mixa0105,S_Mixtec-2,SGDP-Mixtec,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92aba8,LP6005443-DNA_F08.annotated.nh.vcf.gz,Male,LP6005443-DNA_F08,hs37d5,HGDP00551,S_Papuan-9,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92aba9,LP6005442-DNA_D08.annotated.nh.vcf.gz.tbi,Female,LP6005442-DNA_D08,hs37d5,NA15761,S_Icelandic-1,SGDP-Icelandic,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abaa,LP6005443-DNA_D02.srt.aln.bam,Male,LP6005443-DNA_D02,hs37d5,HGDP00951,S_Yakut-2,SGDP-Yakut,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abab,LP6005443-DNA_D07.srt.aln.bam,Male,LP6005443-DNA_D07,hs37d5,HGDP00545,S_Papuan-5,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abac,LP6005443-DNA_C04.srt.aln.bam.bai,Male,LP6005443-DNA_C04,hs37d5,Nlk18,S_Even-2,SGDP-Even,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abad,LP6005519-DNA_G02.annotated.nh.vcf.gz.tbi,Female,LP6005519-DNA_G02,hs37d5,Peru60,S_Quechua-3,SGDP-Quechua,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abae,LP6005442-DNA_B12.srt.aln.bam,Female,LP6005442-DNA_B12,hs37d5,HG02790,S_Punjabi-3,SGDP-Punjabi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abaf,LP6005592-DNA_E02.annotated.nh.vcf.gz.tbi,Male,LP6005592-DNA_E02,hs37d5,ND15865,S_Polish-1,SGDP-Polish,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abb0,LP6005441-DNA_E02.srt.aln.bam,Male,LP6005441-DNA_E02,hs37d5,HGDP00616,S_BedouinB-1,SGDP-BedouinB,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abb1,LP6005443-DNA_G08.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_G08,hs37d5,HGDP00991,S_Ju_hoan_North-1,SGDP-Ju_hoan_North,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abb2,LP6005442-DNA_F04.srt.aln.bam,Male,LP6005442-DNA_F04,hs37d5,Jordan603,S_Jordanian-2,SGDP-Jordanian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abb3,LP6005441-DNA_E07.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_E07,hs37d5,HGDP01199,S_Mandenka-1,SGDP-Mandenka,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abb4,LP6005443-DNA_G02.annotated.nh.vcf.gz,Male,LP6005443-DNA_G02,hs37d5,HGDP01030,S_BantuTswana-1,SGDP-BantuTswana,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abb5,LP6005592-DNA_A02.annotated.nh.vcf.gz,Male,LP6005592-DNA_A02,hs37d5,HG00360,S_Finnish-3,SGDP-Finnish,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abb6,LP6007069-DNA_A01.annotated.nh.vcf.gz,Female,LP6007069-DNA_A01,hs37d5,AV-21,B_Crete-1,SGDP-Crete,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abb7,LP6005442-DNA_G11.annotated.nh.vcf.gz,Male,LP6005442-DNA_G11,hs37d5,HG03078,S_Mende-1,SGDP-Mende,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abb8,LP6005441-DNA_H06.annotated.nh.vcf.gz,Female,LP6005441-DNA_H06,hs37d5,HGDP01018,S_Karitiana-2,SGDP-Karitiana,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abb9,LP6005442-DNA_H01.srt.aln.bam.bai,Female,LP6005442-DNA_H01,hs37d5,HGDP01188,S_Yi-2,SGDP-Yi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786fe4b0ec383d92abba,LP6005442-DNA_F01.srt.aln.bam,Female,LP6005442-DNA_F01,hs37d5,HGDP00956,S_Yakut-1,SGDP-Yakut,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abbb,LP6005443-DNA_H08.annotated.nh.vcf.gz,Male,LP6005443-DNA_H08,hs37d5,DNK05,S_Dinka-1,SGDP-Dinka,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abbc,LP6005443-DNA_F02.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_F02,hs37d5,HGDP01034,S_BantuTswana-2,SGDP-BantuTswana,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abbd,LP6005592-DNA_D04.srt.aln.bam,Male,LP6005592-DNA_D04,hs37d5,Sam02,S_Samaritan-1,SGDP-Samaritan,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abbe,LP6005442-DNA_E12.annotated.nh.vcf.gz.tbi,Female,LP6005442-DNA_E12,hs37d5,Tuba9,S_Tubalar-2,SGDP-Tubalar,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abbf,LP6005592-DNA_D03.annotated.nh.vcf.gz.tbi,Female,LP6005592-DNA_D03,hs37d5,HGDP01314,S_Dai-1,SGDP-Dai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abc0,LP6005441-DNA_E07.srt.aln.bam,Male,LP6005441-DNA_E07,hs37d5,HGDP01199,S_Mandenka-1,SGDP-Mandenka,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abc1,LP6005443-DNA_H08.srt.aln.bam.bai,Male,LP6005443-DNA_H08,hs37d5,DNK05,S_Dinka-1,SGDP-Dinka,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abc2,LP6005441-DNA_A04.srt.aln.bam.bai,Female,LP6005441-DNA_A04,hs37d5,HGDP00702,S_Piapoco-1,SGDP-Piapoco,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abc3,LP6005442-DNA_H01.annotated.nh.vcf.gz.tbi,Female,LP6005442-DNA_H01,hs37d5,HGDP01188,S_Yi-2,SGDP-Yi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abc4,LP6005677-DNA_B02.annotated.nh.vcf.gz.tbi,Male,LP6005677-DNA_B02,hs37d5,Bishkek28440,S_Kyrgyz-1,SGDP-Kyrgyz,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abc5,LP6005443-DNA_B09.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_B09,hs37d5,DNK11,S_Dinka-2,SGDP-Dinka,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abc6,LP6005519-DNA_E05.srt.aln.bam.bai,Male,LP6005519-DNA_E05,hs37d5,KD4,S_Khonda_Dora-1,SGDP-Khonda_Dora,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abc7,LP6005519-DNA_F06.annotated.nh.vcf.gz,Female,LP6005519-DNA_F06,hs37d5,Dus22,S_Dusun-1,SGDP-Dusun,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abc8,LP6005442-DNA_E12.srt.aln.bam.bai,Female,LP6005442-DNA_E12,hs37d5,Tuba9,S_Tubalar-2,SGDP-Tubalar,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abc9,LP6005441-DNA_H06.srt.aln.bam,Female,LP6005441-DNA_H06,hs37d5,HGDP01018,S_Karitiana-2,SGDP-Karitiana,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abca,LP6005441-DNA_C07.srt.aln.bam,Male,LP6005441-DNA_C07,hs37d5,HGDP00160,S_Makrani-1,SGDP-Makrani,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abcb,LP6005519-DNA_H03.annotated.nh.vcf.gz,Male,LP6005519-DNA_H03,hs37d5,B17,S_Brahmin-2,SGDP-Brahmin,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abcc,LP6007069-DNA_A01.annotated.nh.vcf.gz.tbi,Female,LP6007069-DNA_A01,hs37d5,AV-21,B_Crete-1,SGDP-Crete,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abcd,LP6005443-DNA_G01.annotated.nh.vcf.gz.tbi,Female,LP6005443-DNA_G01,hs37d5,HGDP01335,S_She-1,SGDP-She,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abce,LP6005441-DNA_D11.annotated.nh.vcf.gz,Female,LP6005441-DNA_D11,hs37d5,HGDP01078,S_Sardinian-2,SGDP-Sardinian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abcf,LP6005443-DNA_F02.srt.aln.bam,Male,LP6005443-DNA_F02,hs37d5,HGDP01034,S_BantuTswana-2,SGDP-BantuTswana,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abd0,LP6005443-DNA_A03.srt.aln.bam,Male,LP6005443-DNA_A03,hs37d5,Ale22,S_Aleut-1,SGDP-Aleut,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abd1,LP6005519-DNA_C06.srt.aln.bam.bai,Female,LP6005519-DNA_C06,hs37d5,Igor20,S_Igorot-1,SGDP-Igorot,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abd2,LP6005442-DNA_H04.srt.aln.bam,Male,LP6005442-DNA_H04,hs37d5,lez49,S_Lezgin-1,SGDP-Lezgin,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abd3,LP6005443-DNA_C08.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_C08,hs37d5,HGDP00547,S_Papuan-6,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abd4,LP6005592-DNA_G03.srt.aln.bam,Male,LP6005592-DNA_G03,hs37d5,Jordan445,S_Jordanian-1,SGDP-Jordanian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abd5,LP6005441-DNA_A10.srt.aln.bam,Male,LP6005441-DNA_A10,hs37d5,HGDP00541,S_Papuan-3,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b57870e4b0ec383d92abd6,LP6005443-DNA_F04.annotated.nh.vcf.gz,Male,LP6005443-DNA_F04,hs37d5,Mansi79,S_Mansi-1,SGDP-Mansi,WGS,Genomic_from_blood,Illumina
